mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9,delta10,delta11,delta12,delta13,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,zcr,rms,label
-119.17118835449219,83.54766845703125,4.881287574768066,11.713257789611816,-23.188783645629883,0.3199661076068878,-6.094261646270752,-6.770544528961182,-0.9208126068115234,-6.284033298492432,-33.03213119506836,1.8073757886886597,-20.201330184936523,1.0229830741882324,-0.9047673940658569,0.4043038487434387,-0.06475047767162323,-0.03974698856472969,0.145277738571167,-0.5130566358566284,0.1521170288324356,0.11733288317918777,-0.07737379521131516,-0.012677368707954884,0.10350961238145828,-0.2642308473587036,0.2484949380159378,0.2584826350212097,0.21339650452136993,0.20875272154808044,0.2572864890098572,0.382315456867218,0.4840065538883209,0.40037670731544495,0.37418845295906067,0.3516743779182434,0.213454931974411,0.207167387008667,0.10974509852707007,0.16581524908542633,burping
-250.72625732421875,96.10677337646484,-149.97593688964844,65.31242370605469,-49.7088737487793,-13.219175338745117,33.291934967041016,-35.868919372558594,2.424248695373535,-10.64517593383789,1.475101113319397,3.0963516235351562,-11.654790878295898,2.3522307872772217,0.33363375067710876,-0.6932174563407898,0.2926459014415741,-0.3023111820220947,0.08929799497127533,0.1540675312280655,-0.20737437903881073,-0.013341914862394333,-0.08134406805038452,-0.022365953773260117,0.05915478244423866,-0.03838338330388069,0.18078485131263733,0.2601672410964966,0.4563245177268982,0.4657881557941437,0.5389049649238586,0.6234269738197327,0.44922080636024475,0.23044998943805695,0.19491416215896606,0.1689535677433014,0.14566801488399506,0.1962917149066925,0.2788553192284689,0.07996631413698196,burping
-118.13804626464844,93.50189208984375,3.9371955394744873,12.178631782531738,-13.615212440490723,-15.738636016845703,12.82978630065918,-11.320096969604492,-1.1241430044174194,-6.9148759841918945,-31.64503288269043,-3.9094560146331787,-15.903912544250488,-0.4842354357242584,0.5088263750076294,-0.0449446402490139,0.24449843168258667,-0.05023134499788284,-0.0017198453424498439,0.010392981581389904,-0.018619105219841003,0.027937252074480057,0.22732995450496674,0.009166073985397816,-0.1060962900519371,0.09730972349643707,0.191908597946167,0.21245597302913666,0.21299293637275696,0.16354398429393768,0.18362358212471008,0.29431796073913574,0.4036547541618347,0.36521115899086,0.32748231291770935,0.3873298168182373,0.3164842426776886,0.19890686869621277,0.11690448347929937,0.17077401280403137,burping
-369.8157958984375,69.73031616210938,-115.90937042236328,36.40830612182617,2.8632261753082275,-31.081497192382812,20.534202575683594,-14.8645658493042,-7.4534406661987305,3.8240652084350586,-12.13277530670166,3.800276517868042,-5.637537956237793,0.9959474205970764,0.30037254095077515,-0.1188444048166275,0.27458813786506653,-0.005201865453273058,-0.07669135928153992,-0.0049646771512925625,-0.037609830498695374,0.08564164489507675,-0.018544677644968033,-0.07149195671081543,0.05069984868168831,-0.016383768990635872,0.38217267394065857,0.526090145111084,0.49891602993011475,0.3121470808982849,0.19907525181770325,0.25034570693969727,0.31030982732772827,0.17043420672416687,0.18556128442287445,0.19389088451862335,0.2076539844274521,0.29102620482444763,0.2752217800817757,0.0532965362071991,burping
-355.85418701171875,43.90290069580078,-76.2478256225586,-7.4223527908325195,-10.88388442993164,-16.65920066833496,15.409184455871582,-1.2106139659881592,-1.314640760421753,0.5705743432044983,-10.726778984069824,-1.0183779001235962,-2.100076675415039,-0.13988758623600006,-0.07683637738227844,0.014431534335017204,-0.029691286385059357,-0.013647881336510181,0.026128893718123436,0.07989680022001266,0.07885747402906418,-0.0097548458725214,-0.012275945395231247,-0.0018683905946090817,-0.03059159405529499,0.007427108474075794,0.34164875745773315,0.36152952909469604,0.3425876498222351,0.3271530866622925,0.36668384075164795,0.4535931348800659,0.4091176986694336,0.3879314363002777,0.3747522830963135,0.44048506021499634,0.4848710596561432,0.4501706659793854,0.20199100102219625,0.08750366419553757,burping
-343.7705078125,129.82545471191406,-69.54170227050781,20.702993392944336,-4.725587844848633,-19.497940063476562,10.282184600830078,-26.181058883666992,-4.095797538757324,4.236094951629639,-19.711261749267578,-2.272949457168579,-8.585273742675781,0.7699646353721619,0.31203657388687134,-0.17534314095973969,0.24534225463867188,0.03953588753938675,-0.1208784207701683,0.07245858013629913,0.024331487715244293,0.03439401835203171,-0.039667900651693344,-0.13940691947937012,-0.0029730843380093575,-0.011203243397176266,0.30131593346595764,0.30822479724884033,0.3418876826763153,0.3892711400985718,0.4343394935131073,0.4155915379524231,0.47889649868011475,0.4990523159503937,0.4007281959056854,0.32926270365715027,0.3166387975215912,0.2845030426979065,0.1325401893028846,0.040656089782714844,burping
-386.4962463378906,92.37063598632812,-24.704565048217773,24.919403076171875,-4.94885778427124,-31.173173904418945,-3.2359814643859863,-11.213595390319824,-10.332005500793457,-8.174983024597168,-12.716934204101562,-5.034211158752441,-8.313488006591797,-0.0253146905452013,0.1407892405986786,0.17516379058361053,-0.014104140922427177,0.035130150616168976,0.04332556948065758,-0.06851928681135178,-0.06587809324264526,-0.07526983320713043,-0.08938685059547424,-0.06288870424032211,-0.05069907382130623,-0.011790563352406025,0.37485471367836,0.33138328790664673,0.27112317085266113,0.29820674657821655,0.317701518535614,0.24035491049289703,0.2642695903778076,0.2637600600719452,0.31326374411582947,0.3868299424648285,0.44765645265579224,0.37881508469581604,0.09658755896226415,0.034997619688510895,burping
-338.44671630859375,94.07234954833984,-71.41602325439453,-35.71355056762695,-23.251142501831055,-17.940805435180664,7.3141350746154785,-4.7760138511657715,-6.005949020385742,-8.009191513061523,-8.545900344848633,7.45835542678833,3.7335259914398193,1.5019614696502686,0.8584606051445007,-0.5270196199417114,-0.3432963490486145,-0.16275057196617126,-0.11316127330064774,0.09491585940122604,-0.015950549393892288,-0.05994240939617157,-0.01610821858048439,-0.12481231987476349,-0.038406264036893845,0.06207738816738129,0.240777850151062,0.21720436215400696,0.20642341673374176,0.17250630259513855,0.1581202745437622,0.17824064195156097,0.18866102397441864,0.19914503395557404,0.228190079331398,0.3639892637729645,0.5291158556938171,0.4064895808696747,0.12685361744668247,0.10976943373680115,burping
-163.3642120361328,69.34293365478516,-92.3062515258789,39.123661041259766,-10.2666015625,-40.87482452392578,-3.8028554916381836,-19.958189010620117,-5.247803211212158,3.8756866455078125,-20.944374084472656,3.1824350357055664,-3.73661732673645,1.2835999727249146,0.24014593660831451,-0.508635938167572,0.411794513463974,0.1518210768699646,-0.266899049282074,0.02536929026246071,-0.12317192554473877,-0.09246831387281418,-0.050711020827293396,-0.17031539976596832,-0.055416662245988846,-0.030092285946011543,0.22802285850048065,0.1884743869304657,0.19513383507728577,0.2516641616821289,0.35914182662963867,0.3896937966346741,0.3539992868900299,0.38137558102607727,0.33828166127204895,0.3835030496120453,0.36554744839668274,0.27555784583091736,0.21939786585365853,0.1573784500360489,burping
-238.06668090820312,149.60618591308594,-94.02543640136719,-5.906712055206299,-8.287646293640137,-21.922117233276367,5.244257926940918,-15.892465591430664,-1.2963358163833618,-9.689375877380371,-19.2760066986084,2.5864200592041016,-14.809123992919922,1.7083492279052734,0.8429080843925476,-0.5983115434646606,-0.15327459573745728,-0.032851994037628174,-0.0703093484044075,-0.03547384962439537,-0.05163728445768356,0.11044720560312271,-0.07534916698932648,-0.13492485880851746,0.03883245959877968,-0.06716009229421616,0.2446022927761078,0.33025801181793213,0.332402765750885,0.3182983696460724,0.3163530230522156,0.31915655732154846,0.3034662902355194,0.29914194345474243,0.31842857599258423,0.27879971265792847,0.3270229995250702,0.2621464133262634,0.12330853767942583,0.09819555282592773,burping
-370.3312683105469,46.864501953125,-50.12692642211914,1.0687203407287598,-13.523984909057617,-17.191936492919922,0.35187530517578125,-13.402491569519043,4.6212358474731445,4.9718098640441895,-4.9361467361450195,8.079463958740234,-2.277312994003296,-0.003996775485575199,0.008889858610928059,0.005273470655083656,-0.012996957637369633,0.005668814294040203,0.008145258761942387,-0.011561116203665733,0.005159634631127119,0.01271661464124918,-0.009749729186296463,-0.004569975193589926,0.005238681100308895,-0.006503137294203043,0.1895327866077423,0.26860952377319336,0.3452574610710144,0.2508418560028076,0.23609362542629242,0.31962209939956665,0.41576677560806274,0.3804660439491272,0.39391037821769714,0.42433467507362366,0.2607973515987396,0.19528712332248688,0.21061823918269232,0.09732400625944138,burping
-310.2747497558594,104.53135681152344,-99.71381378173828,54.956787109375,-25.38045310974121,-56.399600982666016,35.75373077392578,-13.586977005004883,-17.78411865234375,2.0755581855773926,-18.057710647583008,-0.5573604106903076,-5.386475563049316,0.7904238104820251,0.24213410913944244,-0.3385726809501648,0.23224756121635437,0.07603994756937027,-0.22327487170696259,0.03252372145652771,-0.048968810588121414,-0.10201791673898697,0.0627368837594986,-0.06806591898202896,-0.09617356956005096,0.03231634199619293,0.21922238171100616,0.39282912015914917,0.4996667504310608,0.40045851469039917,0.44271376729011536,0.41430118680000305,0.3249160349369049,0.30657219886779785,0.30948391556739807,0.30296045541763306,0.29433780908584595,0.27233436703681946,0.2281561957465278,0.09976214170455933,burping
-189.92100524902344,128.1223602294922,-126.05756378173828,53.13233184814453,-21.714435577392578,-44.382789611816406,35.160221099853516,-30.753753662109375,-12.527841567993164,5.317734718322754,-22.139163970947266,4.546654224395752,-11.418062210083008,1.662409782409668,0.3348477780818939,-0.554161012172699,0.21782131493091583,-0.059042271226644516,-0.1831681877374649,0.13379445672035217,0.009139461442828178,-0.10765744000673294,-0.028670616447925568,0.04793253913521767,0.024444619193673134,-0.037629399448633194,0.23145830631256104,0.409193754196167,0.43138936161994934,0.3095951974391937,0.48320472240448,0.4583902359008789,0.35122933983802795,0.31687813997268677,0.2583865225315094,0.23789793252944946,0.2073286473751068,0.18601404130458832,0.22639216933139536,0.21538951992988586,burping
-161.8299102783203,100.93653869628906,10.896025657653809,16.752222061157227,-13.329014778137207,6.974091529846191,-15.30025863647461,-4.678349018096924,-10.724848747253418,-2.3765487670898438,-27.499738693237305,3.8522839546203613,-21.479990005493164,-2.1095447540283203,1.0096845626831055,0.1119372621178627,0.042593445628881454,0.4946373701095581,-0.1644791215658188,0.04450736567378044,-0.2660037875175476,-0.01293986290693283,-0.08198995888233185,0.2961655259132385,-0.13416144251823425,0.1255246251821518,0.4108254611492157,0.3327779471874237,0.3309594988822937,0.3455715477466583,0.42383551597595215,0.47871312499046326,0.37427785992622375,0.342384397983551,0.27712658047676086,0.24572992324829102,0.26315340399742126,0.41440653800964355,0.10061392814490445,0.14131832122802734,burping
-393.2672119140625,67.0435791015625,-51.646522521972656,-19.248126983642578,-10.089686393737793,-21.96343421936035,-0.8411790132522583,-1.8554353713989258,-5.059542179107666,-0.914784848690033,-9.40452766418457,-7.115104675292969,-0.6662411689758301,0.4689348340034485,0.2068849354982376,-0.18428626656532288,-0.014558801427483559,-0.06242179125547409,-0.11809657514095306,0.018941663205623627,-0.03962734341621399,-0.041726503521203995,0.06203224137425423,-0.029341939836740494,-0.08283688873052597,-0.013181517831981182,0.2585237920284271,0.21957065165042877,0.20938438177108765,0.23124781250953674,0.29987749457359314,0.5256282687187195,0.4641631841659546,0.45403048396110535,0.46681317687034607,0.4112749993801117,0.3591976463794708,0.3151310682296753,0.13735904333726415,0.03132656216621399,burping
-458.3655090332031,123.99125671386719,-61.63323211669922,12.276652336120605,-12.48916244506836,-29.101430892944336,17.217863082885742,-6.6482391357421875,-6.362393856048584,2.3233423233032227,-13.080808639526367,-3.9890239238739014,-8.342826843261719,0.8263950943946838,0.6025044322013855,-0.001349440193735063,0.028048541396856308,-0.07249227166175842,-0.10661497712135315,0.07706300169229507,-0.04822585731744766,-0.11852744966745377,0.040328193455934525,-0.014246121048927307,-0.06547696888446808,-0.028196031227707863,0.3409724831581116,0.39586687088012695,0.4482278525829315,0.4251920282840729,0.4309043288230896,0.4275508522987366,0.4580264985561371,0.5069230198860168,0.4301776587963104,0.3532832860946655,0.2858164608478546,0.31619712710380554,0.1510842581775701,0.01315035205334425,burping
-336.380615234375,142.99691772460938,-46.80863571166992,38.956085205078125,-5.447039604187012,-23.574573516845703,26.028776168823242,-9.9988431930542,-4.772058010101318,7.352477073669434,-9.566604614257812,1.7696491479873657,-6.066786289215088,1.2490439414978027,0.6856375336647034,-0.184015691280365,0.1983923316001892,0.02026641182601452,-0.11102396249771118,0.09722652286291122,-0.034374672919511795,-0.0018106539500877261,0.05550951510667801,-0.049728166311979294,0.01373567245900631,-0.003172185504809022,0.27262160181999207,0.3882553279399872,0.6270228624343872,0.598668098449707,0.5367594361305237,0.7222194671630859,0.5860539674758911,0.46835437417030334,0.2841048836708069,0.24306270480155945,0.34942924976348877,0.2687552571296692,0.09926960325460829,0.01995779015123844,burping
-381.8773193359375,134.16952514648438,-49.14442825317383,5.816572189331055,-0.11766603589057922,-27.99615478515625,-6.027853488922119,-8.97929859161377,-9.794605255126953,-16.797985076904297,-19.495969772338867,0.8088294863700867,-1.8318848609924316,1.677406907081604,0.7061150670051575,-0.31819260120391846,-0.06351470947265625,-0.01583469659090042,-0.17641142010688782,-0.07726014405488968,0.006293060723692179,0.007688858080655336,-0.09633831679821014,-0.11278200149536133,0.03055848740041256,-0.0012770184548571706,0.21774040162563324,0.23919808864593506,0.32024675607681274,0.3216155469417572,0.22444450855255127,0.1564759612083435,0.16118551790714264,0.18548668920993805,0.1507035493850708,0.1477886438369751,0.29381901025772095,0.4161139130592346,0.09228063512731481,0.06300408393144608,burping
-266.210693359375,129.4717559814453,-55.855648040771484,25.24283218383789,-14.08736801147461,-30.027620315551758,-7.166464328765869,-29.185190200805664,3.578256368637085,-7.417731761932373,-21.202665328979492,7.510331153869629,-11.569849014282227,0.8160890340805054,0.39116203784942627,-0.09765858948230743,0.2910943031311035,0.02367485500872135,-0.21733985841274261,-0.029475728049874306,-0.06788302958011627,-0.13102130591869354,-0.17672748863697052,-0.10079764574766159,0.044046010822057724,-0.1011417880654335,0.27661967277526855,0.212404265999794,0.24622021615505219,0.23468710482120514,0.31263038516044617,0.4090330898761749,0.43087488412857056,0.38214781880378723,0.32033100724220276,0.3070853054523468,0.26907843351364136,0.2792937755584717,0.11303827751196172,0.06670012325048447,burping
-428.57928466796875,90.0968246459961,-112.78848266601562,4.333842754364014,12.244208335876465,-17.815208435058594,-2.038024425506592,-15.574545860290527,4.028229236602783,0.8579959273338318,-8.939098358154297,2.54437518119812,-12.283984184265137,1.1775543689727783,0.35125717520713806,-0.7030642628669739,-0.06648627668619156,0.04775424674153328,-0.09461994469165802,-0.025815971195697784,-0.08332815766334534,0.020030301064252853,0.04626418650150299,0.01932775229215622,-0.008208995684981346,-0.09144988656044006,0.16731470823287964,0.18592660129070282,0.2743643522262573,0.2372167408466339,0.27329808473587036,0.3573113679885864,0.33045056462287903,0.3220541775226593,0.27152082324028015,0.3590029180049896,0.3373005986213684,0.16787713766098022,0.1830244635656682,0.019005661830306053,burping
-456.9561767578125,145.22406005859375,9.21939468383789,30.797346115112305,-7.864266872406006,-3.6236772537231445,18.139488220214844,-12.067821502685547,3.1334002017974854,2.0878264904022217,-10.101614952087402,6.908721446990967,-5.883083820343018,0.5088460445404053,0.5688061714172363,0.2558695077896118,0.024777570739388466,-0.030673358589410782,0.003297152230516076,0.011593412607908249,-0.0160191860049963,-0.02857823669910431,-0.019656136631965637,-0.018689610064029694,-0.033009711652994156,-0.03985979035496712,0.38005128502845764,0.42828285694122314,0.41120579838752747,0.493899405002594,0.5490785837173462,0.5921385884284973,0.5399946570396423,0.46424081921577454,0.415772944688797,0.4281349778175354,0.4344828128814697,0.40074580907821655,0.05342158564814815,0.013515609316527843,burping
-292.041015625,112.56597137451172,-91.1708984375,11.607671737670898,-12.202143669128418,-34.66967010498047,13.262340545654297,-15.724119186401367,-15.371980667114258,-3.263791561126709,-13.506315231323242,-5.187419414520264,-10.362549781799316,1.8469393253326416,0.4865811765193939,-0.7709468007087708,0.11715575307607651,-0.0645497664809227,-0.16970579326152802,0.166915625333786,-0.08800071477890015,-0.07890795171260834,0.0522635392844677,-0.07846511155366898,-0.07310013473033905,-0.026166561990976334,0.24936632812023163,0.24422161281108856,0.3896401524543762,0.4606607258319855,0.2641473710536957,0.28885841369628906,0.29062727093696594,0.36279407143592834,0.5018373131752014,0.32290351390838623,0.2519666850566864,0.23584237694740295,0.15073380380306603,0.11426737904548645,burping
-177.5448760986328,117.74055480957031,-127.34247589111328,55.654380798339844,-10.98011302947998,-52.91361999511719,11.04952621459961,-32.536781311035156,-0.28111037611961365,5.282498836517334,-27.054710388183594,8.18854808807373,-5.238332271575928,1.8286751508712769,0.49197593331336975,-0.716317355632782,0.5415717363357544,0.10626347362995148,-0.28821495175361633,0.05572691559791565,-0.16156479716300964,-0.07648823410272598,-0.05148938670754433,-0.18284504115581512,0.004925760440528393,-0.05177665874361992,0.2103911191225052,0.17524941265583038,0.18126125633716583,0.23595698177814484,0.3426661491394043,0.381710022687912,0.3470267951488495,0.36952534317970276,0.3177841603755951,0.3608710765838623,0.3488514721393585,0.2596930265426636,0.19390720274390244,0.2224007546901703,burping
-230.6324005126953,130.63177490234375,-69.3406753540039,-41.676231384277344,-44.3069953918457,-22.27101707458496,21.387439727783203,-17.830663681030273,-18.235301971435547,5.982619762420654,-9.891033172607422,-4.744428634643555,4.487972259521484,0.6805598735809326,0.09704326093196869,-0.11780901998281479,0.11873456835746765,-0.06327655166387558,-0.0027041302528232336,0.07621096819639206,0.004112992901355028,-0.0016357888234779239,0.016629058867692947,0.08822545409202576,0.14108482003211975,0.03378453105688095,0.11749313026666641,0.11608485132455826,0.13220882415771484,0.19256222248077393,0.25710615515708923,0.19173823297023773,0.11156673729419708,0.19882331788539886,0.3034588098526001,0.43975022435188293,0.5104269981384277,0.2597564458847046,0.11265570996543779,0.21026861667633057,burping
-340.1742248535156,110.21353912353516,-80.58589935302734,36.72565460205078,-1.4235199689865112,-25.892641067504883,8.7285795211792,-18.814510345458984,-1.1090768575668335,-11.009181022644043,-22.946352005004883,5.163491725921631,-3.7705891132354736,1.6392853260040283,0.8787391185760498,-0.26977092027664185,0.1280350685119629,-0.03142733499407768,-0.10500001907348633,0.031877901405096054,-0.08507203310728073,-0.07565807551145554,-0.16208593547344208,-0.18827438354492188,-0.05843151733279228,-0.09746827930212021,0.45186519622802734,0.3078685402870178,0.255288690328598,0.2595680058002472,0.2581339180469513,0.24988903105258942,0.24202194809913635,0.19919799268245697,0.23893262445926666,0.4016207754611969,0.4822612702846527,0.5271773338317871,0.17111470819063926,0.0423087477684021,burping
-320.77142333984375,140.62513732910156,-59.7537956237793,40.20477294921875,-10.448835372924805,-26.55792999267578,31.32694435119629,-12.229684829711914,-7.380605220794678,11.014969825744629,-6.6750688552856445,-0.664904773235321,-8.311634063720703,1.259978175163269,0.6943578124046326,-0.1328202486038208,0.27170994877815247,0.03959750384092331,-0.1060541570186615,0.10243872553110123,-0.03581596538424492,-0.022538308054208755,0.0271779615432024,-0.02600342407822609,0.016789186745882034,-0.026116807013750076,0.29233601689338684,0.4919545650482178,0.5379596948623657,0.6729916334152222,0.5570068359375,0.606281042098999,0.4384385943412781,0.3044997453689575,0.22957570850849152,0.25830280780792236,0.2537749409675598,0.1997322291135788,0.12162478398617511,0.03449850529432297,burping
-230.51611328125,109.96510314941406,-116.39871215820312,18.907257080078125,-26.84193229675293,-26.204763412475586,30.74137306213379,-29.54783058166504,-2.7305216789245605,6.8266682624816895,-27.83734893798828,3.620678663253784,-2.7863523960113525,1.9599637985229492,0.6927576661109924,-0.6867183446884155,0.11398600041866302,-0.19155868887901306,-0.11650826781988144,0.14880912005901337,-0.24068628251552582,-0.04192158952355385,0.052238158881664276,-0.12321891635656357,0.02782093547284603,-0.05189045891165733,0.2192283570766449,0.19848579168319702,0.2522924244403839,0.25273799896240234,0.25186869502067566,0.30656707286834717,0.4169370234012604,0.46702468395233154,0.4555280804634094,0.34815868735313416,0.23016048967838287,0.26411470770835876,0.19931920977870812,0.12000412493944168,burping
-312.0543518066406,103.50706481933594,-129.08407592773438,11.153191566467285,-21.67430305480957,-16.455650329589844,32.55412292480469,-29.522823333740234,-4.860493183135986,2.683943748474121,-20.828474044799805,5.931014537811279,-7.235787868499756,0.5512610673904419,0.22416412830352783,-0.10687246918678284,0.16150468587875366,-0.032956596463918686,-0.1363198161125183,0.0007794237462803721,0.01716027222573757,0.08892835676670074,0.04518234357237816,-0.04633109271526337,-0.011132137849926949,0.048993319272994995,0.32480713725090027,0.3518323600292206,0.39018720388412476,0.32012808322906494,0.3227689266204834,0.3034718632698059,0.395388662815094,0.3158639073371887,0.1867227852344513,0.2551446259021759,0.2648667097091675,0.3126111626625061,0.20677341924649534,0.05452451854944229,burping
-308.0357666015625,90.40605163574219,-119.804443359375,15.337607383728027,-16.392196655273438,-27.887462615966797,30.456584930419922,-18.618911743164062,-8.166420936584473,12.705751419067383,-11.999292373657227,-5.195704936981201,-9.316466331481934,0.21007858216762543,0.20108120143413544,-0.12166178226470947,-0.2600821554660797,-0.060341086238622665,0.009146485477685928,0.06110070273280144,0.09302888065576553,-0.012790354900062084,0.022687306627631187,-8.133527444442734e-05,-0.03445625677704811,0.08043120056390762,0.3058810234069824,0.4051801264286041,0.413870632648468,0.3696371018886566,0.371827632188797,0.487693727016449,0.5340601801872253,0.33641517162323,0.19854547083377838,0.1600881963968277,0.20733259618282318,0.269635409116745,0.22448388215537382,0.05890930816531181,burping
-116.75540161132812,78.97631072998047,2.5541303157806396,13.302613258361816,-20.68343162536621,-2.0665245056152344,2.1672282218933105,-10.256304740905762,-0.4202873110771179,-7.049080848693848,-37.081871032714844,1.5794540643692017,-20.066776275634766,0.03938516974449158,-0.152417853474617,0.2758331298828125,-0.11101879179477692,-0.0965300127863884,-0.09266379475593567,-0.08550387620925903,0.11991267651319504,-0.047324053943157196,0.03838564082980156,-0.01099062617868185,0.18144568800926208,-0.02941780723631382,0.21899671852588654,0.22654911875724792,0.17745159566402435,0.1659846156835556,0.21535834670066833,0.31825464963912964,0.3850022852420807,0.3588724434375763,0.38716304302215576,0.3885973393917084,0.2513040006160736,0.18369603157043457,0.11873009554140128,0.1706923246383667,burping
-315.8264465332031,118.16485595703125,-41.825679779052734,-37.050628662109375,-38.00855255126953,-21.531875610351562,10.43202018737793,-12.40488052368164,-14.939607620239258,-2.6031908988952637,-10.440861701965332,-5.045494556427002,-5.534618377685547,0.5457333922386169,0.20227430760860443,-0.21190989017486572,0.03740435093641281,-0.10687030106782913,-0.17402225732803345,0.1049618199467659,0.10585536062717438,0.00962143950164318,0.01211803499609232,0.0032296269200742245,-0.005738925188779831,-0.09093958884477615,0.16179384291172028,0.1813487857580185,0.24750888347625732,0.19382448494434357,0.14261922240257263,0.09942121058702469,0.16929417848587036,0.4074413478374481,0.5120151042938232,0.4491451382637024,0.22767381370067596,0.1385859251022339,0.11356834129050926,0.10662394762039185,burping
-173.97976684570312,122.48380279541016,21.582168579101562,-1.9826360940933228,-10.136910438537598,-2.288334369659424,-11.111212730407715,-1.2558132410049438,-9.697874069213867,-3.012270212173462,-25.638996124267578,-3.4759206771850586,-13.710476875305176,0.6911177039146423,-0.32086360454559326,-0.02570044808089733,-0.07235242426395416,-0.15419340133666992,-0.008140870369970798,0.0074252900667488575,0.02765730768442154,-0.013879545032978058,0.2331676185131073,0.00636856397613883,0.05298885330557823,0.10750670731067657,0.3715711832046509,0.31993186473846436,0.28205472230911255,0.31321683526039124,0.3489190936088562,0.5222293138504028,0.6148707866668701,0.5898849368095398,0.3626410961151123,0.3076169788837433,0.31218206882476807,0.33907780051231384,0.0890133608678344,0.09303752332925797,burping
-197.02279663085938,126.82990264892578,19.115507125854492,6.6292290687561035,-3.6533350944519043,1.7669638395309448,-10.11259937286377,-7.234113693237305,-11.59211540222168,-6.997294902801514,-22.41474723815918,-0.4606587588787079,-17.453763961791992,-0.17812791466712952,0.23809294402599335,-0.2051791548728943,-0.11092935502529144,-0.019777953624725342,0.06504806131124496,0.04785451665520668,-0.05341915041208267,-0.0326305516064167,-0.07186220586299896,0.10484657436609268,-0.017612077295780182,0.02847650833427906,0.5454220175743103,0.43571287393569946,0.3230856955051422,0.33776044845581055,0.4110618531703949,0.4426879286766052,0.47798389196395874,0.4849097430706024,0.4076237082481384,0.32249975204467773,0.308357834815979,0.3556166887283325,0.0771484375,0.11209867894649506,burping
-319.6955871582031,109.86358642578125,-39.52070617675781,16.81438446044922,-20.143207550048828,-38.60295867919922,5.1201019287109375,-6.65540075302124,-8.006123542785645,-12.306172370910645,-15.781038284301758,3.0354323387145996,-12.015645980834961,1.139237642288208,0.8123762011528015,-0.010384625755250454,0.02681351639330387,-0.1326395720243454,-0.21011777222156525,-0.004824028816074133,0.001339390524663031,-0.025694455951452255,-0.08232714235782623,-0.10238299518823624,0.027262873947620392,-0.030389513820409775,0.20775465667247772,0.14995481073856354,0.12988151609897614,0.12255257368087769,0.18957555294036865,0.37013769149780273,0.44434788823127747,0.3390171527862549,0.2382069230079651,0.22023281455039978,0.18522778153419495,0.21195873618125916,0.09026902721774194,0.1240798607468605,burping
-295.5641784667969,138.87762451171875,-56.95193862915039,17.89620590209961,-10.457145690917969,-33.8790283203125,6.636570453643799,-19.633514404296875,-12.687299728393555,9.014830589294434,1.257889986038208,7.234623432159424,-3.848358392715454,1.250074863433838,0.7060835361480713,-0.14468295872211456,0.2412576675415039,0.04891978204250336,-0.18016546964645386,-0.02489837072789669,-0.10053448379039764,-0.07153576612472534,0.039486877620220184,0.00665995804592967,-0.015622995793819427,-0.07074981927871704,0.2307860404253006,0.3589741587638855,0.5053448677062988,0.41869574785232544,0.30612847208976746,0.23587043583393097,0.13478955626487732,0.12279973179101944,0.14970073103904724,0.2075510025024414,0.22701537609100342,0.27235954999923706,0.09354298675115208,0.08896739035844803,burping
-364.0296630859375,100.52347564697266,-70.90526580810547,2.5769762992858887,-17.679149627685547,-32.65129470825195,16.122312545776367,-0.6286569833755493,-4.531981468200684,1.9818034172058105,-8.496354103088379,-3.8969533443450928,-9.888018608093262,0.27963685989379883,0.21691817045211792,-0.04801793396472931,-0.042820945382118225,0.02422434650361538,-0.04540636017918587,-0.007282213307917118,0.045134663581848145,-0.0019713304936885834,0.051769059151411057,0.049683164805173874,-0.08409073948860168,-0.10744384676218033,0.26491639018058777,0.3489053249359131,0.3577753007411957,0.2844429314136505,0.2842869162559509,0.34685978293418884,0.40584370493888855,0.3634956479072571,0.37261295318603516,0.37055379152297974,0.3179793357849121,0.2632279694080353,0.13981944844470046,0.03399699181318283,burping
-139.68685913085938,89.9882583618164,15.097970008850098,12.132683753967285,-21.811965942382812,-2.4823670387268066,-14.07886791229248,-0.42876651883125305,-4.331111907958984,-1.0830717086791992,-33.45145797729492,2.3666059970855713,-22.203956604003906,0.25933629274368286,-0.2683353126049042,-0.4224626123905182,0.24959991872310638,0.2237771600484848,0.11347758769989014,-0.10643641650676727,-0.14126554131507874,0.12264207005500793,0.02085275389254093,0.10462313890457153,-0.01919303648173809,-0.024908985942602158,0.293908953666687,0.24788199365139008,0.2157219797372818,0.24719800055027008,0.2668224573135376,0.41319143772125244,0.49736493825912476,0.43488234281539917,0.3517235219478607,0.3117099106311798,0.23022831976413727,0.20588555932044983,0.1004397641321656,0.15592463314533234,burping
